Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ
2011-07-13,20.62352943,36.87738419,35.23203659,53.72948074,60.90213776,62.35300827,59.11410522,10.59672356,27.92913055,11.77560043,29.57261658,85.25027466,14.7544651,18.30083847,18.08976746,25.871315,10.94163513,17.32737923,13.76943207,14.15060806,38.53772736
2011-07-14,20.62352943,36.09765244,35.00430298,52.96347046,59.91218567,62.29429245,58.83225632,10.53228474,27.54061699,11.60643959,29.24085236,84.23879242,14.60338306,17.9993782,17.88059044,25.59433746,10.83752823,17.22471046,13.59571457,13.96984959,38.17922211
2011-07-15,20.5851059,36.78741455,34.93596649,54.48718643,60.1159935,62.15185928,58.5322113,10.53385258,27.30752182,11.54065418,29.25361061,84.15161133,14.81535053,18.01408577,17.8728447,25.48953438,10.80015659,17.26748848,13.65057373,14.02149582,38.60064316
2011-07-18,20.63313484,36.22760773,34.53903961,54.02923965,59.31043243,61.49812317,58.16858292,10.44583511,27.00103569,11.39968109,28.89209747,83.19245148,14.76348972,17.70527077,17.58619881,25.09278297,10.50919819,17.08779526,13.42199802,13.89668655,38.33016968
2011-07-19,20.5851059,37.16728592,35.14419937,55.47800446,60.92155838,62.12667465,58.38677597,10.61244011,27.41112518,11.74740696,29.33018112,84.08185577,15.1716404,17.90379333,17.81087112,25.33982658,10.58928108,17.45573616,13.75114727,14.29693222,38.94656754
2011-07-20,20.48904991,36.77742004,34.82209396,55.3947525,59.81512451,61.68251801,58.45949936,10.61401558,27.68307304,11.74740696,29.40673637,83.93360901,15.10399723,17.84497261,18.04328728,25.70662689,10.63999748,17.43006516,13.75114727,14.19364357,39.22961426
2011-07-21,20.29693413,36.68745041,35.33940887,56.25234604,59.63072205,62.42002869,59.88689423,10.79319,28.20538712,11.82258797,29.79377747,85.30259705,15.15585518,18.02144241,18.47712326,26.48516846,10.75478077,17.58409309,13.99801254,14.30123615,39.54411316
2011-07-22,20.29693413,37.13729477,35.50859451,57.22652817,60.35863495,62.42841721,60.19601059,10.76175976,28.00682259,11.68161869,29.58536911,85.25027466,15.37233925,18.04349518,18.4151535,26.38036156,10.76278782,17.54130363,14.03458309,14.54224491,39.73907852
2011-07-25,20.27772141,37.01733398,34.9262085,57.19321823,60.02865219,61.62385559,58.94135284,10.59986687,27.80825233,11.59704018,29.53007317,84.99739838,15.3204689,17.8155632,18.32218361,26.23064423,10.63465786,17.35305023,13.92486477,14.40452671,39.36798859
2011-07-26,20.10482025,37.04732513,34.5553093,57.151577,60.04804611,61.1545372,58.54132843,10.4269743,27.56220055,11.41847897,29.04945564,83.87258911,15.38135433,17.77879715,18.26795769,26.17824554,10.66135406,17.30171394,13.93400669,14.45186806,39.45604324
2011-07-27,20.25851059,35.96769333,33.58903503,55.63619995,57.95166779,60.28295517,56.6593399,10.22264957,26.76360703,11.10834789,28.2328434,81.77118683,14.91682911,17.52145767,17.83410454,25.28741264,10.40776539,16.97656059,13.65971661,13.9784584,38.3490448
2011-07-28,20.29693413,35.60781479,33.64758682,55.96091843,57.88371277,60.24942017,56.62298584,10.14406395,26.63842964,11.06135654,27.99892616,81.49214935,14.93261433,17.3229351,17.81861687,25.32484627,10.44780827,16.94232941,13.46770859,13.90099239,38.38679123
2011-07-29,20.20087624,35.44787216,33.80375671,55.54461288,57.34991837,59.93093872,55.97747421,10.17864227,26.75066757,11.06135654,27.8415451,81.3526535,14.8221159,17.22735214,17.72564316,25.26495934,10.44780827,16.89954567,13.25742722,13.79770184,38.39308548
2011-08-01,20.30653954,35.19795609,33.30922318,55.1449585,56.83553696,59.10961914,53.98637772,9.936589241,26.46144295,10.97677612,27.65441513,80.53300476,14.79054451,17.30087852,17.69466209,25.19758224,10.35971928,16.80542374,13.13856411,13.80200577,37.81440735
2011-08-02,20.33535767,34.11832809,32.28113174,53.49634933,55.67086792,57.42507935,52.7317276,9.670966148,25.71033669,10.53507137,26.71445465,77.6556015,14.45680332,16.66854668,17.11362457,24.35916138,10.13816071,16.40325546,12.69055271,13.41897583,36.60678101
2011-08-03,20.23929977,34.56817627,32.25185013,52.96347046,56.38906479,57.68489838,52.8681221,9.708685875,25.68874931,10.48808575,26.91009331,77.99563599,14.60338306,16.86706161,17.22982979,24.56877136,10.24493504,16.60006905,12.76370239,13.54808617,36.30484772
2011-08-04,20.55628777,32.59884644,29.71086693,48.09259415,53.53564835,54.86056519,50.44971848,9.259169579,24.35920525,9.914811134,25.42998123,74.04573822,13.9426651,15.9773922,16.33890152,23.16142082,9.729752541,15.75294495,12.0596838,12.81215382,34.5311203
2011-08-05,20.3833828,32.34893417,29.39527702,47.06846619,52.7786293,54.91924667,50.11333084,9.287461281,24.22106552,9.755045891,25.39170265,73.70568085,13.82540703,15.85239697,15.97477245,22.90689278,9.58827877,15.92408562,11.87682438,12.65291309,33.66940308
2011-08-08,20.41220474,30.0797081,27.57983589,42.09767151,48.75082397,52.12843323,45.65840149,8.605322838,22.360569,8.909231186,23.59259224,68.63969421,13.05194283,14.67596245,14.29363346,20.82581329,8.656676292,15.04273701,10.80708504,12.1709013,30.74464798
2011-08-09,20.23929977,31.66916466,29.22283745,44.82036591,51.51689148,54.49181366,48.32226944,9.051696777,23.63399887,9.106589317,24.73245239,71.66532898,13.59764957,15.52887344,15.26202965,22.19573402,9.329351425,15.54758644,11.34652233,12.55823231,33.54360962
2011-08-10,20.41220474,30.28963661,27.80432892,43.25502777,48.96434402,52.48041916,46.23117828,8.60846138,22.13609314,8.495722771,23.52454376,68.77046967,13.08351326,15.04359818,14.02247238,20.60872078,8.680700302,15.09407711,10.84365559,12.25697136,32.76997375
2011-08-11,20.3833828,31.66916466,28.8975029,45.68630981,51.27425766,54.61751938,48.26772308,8.977826118,23.09009171,8.862246513,24.62611961,71.70019531,13.63147926,15.55093193,14.82818222,22.09093475,9.257278442,15.63315201,11.4013834,12.71747112,34.46821976
2011-08-12,20.3833828,31.93907356,29.52542114,46.21917725,51.54601669,55.02819061,48.94960785,9.169579506,23.57356453,8.937427521,25.06845284,72.63317871,13.75325012,15.61710835,14.56477833,21.6717205,9.145167351,15.76150322,11.52938938,12.6873436,34.46192932
2011-08-15,20.17205811,32.42890549,30.46568108,47.95936203,52.57481384,56.15958023,50.44062424,9.296889305,24.01818085,9.266350746,25.53630829,73.4789505,13.99453354,16.08768272,15.13033199,22.23316383,9.414769173,15.98397636,11.78539276,12.88531399,35.71989822
2011-08-16,20.18166542,31.68915939,30.33553886,46.62716675,51.71100998,56.00874329,50.09515762,9.254449844,23.77212906,9.285148621,25.1705265,72.15361023,13.83668232,15.99945259,14.83593369,21.76155281,9.27329731,15.93264294,11.68481922,12.67443275,35.61297226
2011-08-17,20.13363647,31.30928802,30.1728611,46.82699966,51.03162384,55.98360443,49.82239532,9.23873806,23.80234909,9.181772232,25.0812149,71.75252533,13.71265411,16.19797134,14.93664742,21.77651978,9.281305313,16.01820755,11.72138786,12.63570118,35.71360397
2011-08-18,20.24890518,29.22999954,28.75434303,43.25502777,47.77057648,53.77106094,47.82222366,8.77192688,22.48575211,8.589709282,23.60959435,67.65436554,13.00007725,15.55828857,14.11544132,20.49642563,8.808835983,15.6245966,11.03566265,12.01166153,34.12228394
2011-08-19,20.20087624,28.50024986,28.79338455,41.58977127,46.80972672,53.60346222,47.02217102,8.709055901,22.26128006,8.345358849,23.22255516,66.49468231,12.6370182,15.33035374,13.69709396,20.12213326,8.680700302,15.35077667,10.80708504,11.77065372,33.46813965
2011-08-22,20.23929977,28.50024986,28.66649818,41.07355499,47.26589966,53.58668137,46.81306458,8.672902107,22.44258308,8.326559067,23.29911423,66.38131714,12.70241928,15.28624344,13.54214573,20.09967613,8.63265419,15.40212154,10.80708504,11.90406895,33.50588989
2011-08-23,20.15284729,30.13968849,29.79871178,43.35493851,49.36227798,55.3131218,48.61321259,9.108282089,23.29298401,8.429941177,24.16252327,68.5873642,13.2075367,15.84504509,14.06121254,20.90815544,8.864884377,15.85562229,11.23680782,12.36456585,34.32985687
2011-08-24,20.19127274,30.31962585,30.00042915,43.72962189,49.80873108,56.12605667,49.34054184,9.246591568,23.78076363,8.730670929,24.62611961,69.63368225,13.30224705,16.06562042,14.54154015,21.42468071,9.04640007,15.94119167,11.44709682,12.32152843,34.78272247
2011-08-25,20.24890518,29.78980637,29.3106842,42.58892441,48.76053619,54.93600464,48.1768074,9.097281456,23.37930679,8.834048271,24.18803978,68.32575226,13.09253025,15.71269894,14.54154015,20.96804047,8.835522652,15.59036922,11.28252316,12.00735664,34.13486481
2011-08-26,20.13363647,30.59953117,29.96789742,43.95442963,50.42989349,55.78245544,49.23144913,9.259169579,23.88868713,9.040805817,24.71544075,70.06964874,13.40823078,15.84504509,14.71197891,21.31989098,8.931617737,15.8042841,11.4928112,12.25266838,34.54999161
2011-08-29,20.10482025,31.88908958,30.96671677,45.84449768,52.5068512,57.37479401,50.81339264,9.565656662,24.69591141,9.454309464,25.5575695,72.58956146,13.80060196,16.27885437,15.36274242,22.30053711,9.436127663,16.36903,11.99568176,12.64000416,35.73248291
2011-08-30,20.18166542,32.24896622,31.28229904,46.36073685,52.64274216,57.85251617,51.28617096,9.570372581,24.95491409,9.614076614,25.77024078,73.58359528,13.82991791,16.38178635,15.25428772,22.18076134,9.358712196,16.37758827,12.0596838,12.62279034,35.83311844
2011-08-31,20.23929977,32.41890717,31.30182457,46.76038361,53.26388931,58.08716965,51.21344376,9.637958527,25.09736061,9.57648468,25.9148407,73.33944702,13.83668232,16.46266747,15.41697216,22.32299042,9.438794136,16.52305412,12.07796955,12.5496254,36.23566818
2011-09-01,20.32575226,31.88908958,30.82681465,46.13591385,52.39040756,57.38319016,50.72248459,9.521650314,24.55346107,9.350931168,25.48951912,72.27568054,13.66980839,16.30090332,14.97538853,21.73908997,9.254609108,16.25779152,11.8859663,12.37317181,35.71360397
2011-09-02,20.3833828,30.95940781,30.20864487,44.52894592,50.86663818,56.09253311,49.42237854,9.254449844,23.61673546,9.022006989,24.67290497,69.94759369,13.33833027,15.93327808,14.28588295,20.87072372,8.920942307,15.98397636,11.53852654,12.08052063,34.8707695
2011-09-06,20.7003746,30.96940422,30.6446228,44.14593506,50.20665741,56.32721329,49.24052811,9.223017693,23.42248344,8.918627739,24.41346931,68.95355988,13.27067566,15.72004414,14.06121254,20.51888275,8.736758232,15.99253845,11.34652233,12.03748417,34.71981812
2011-09-07,20.5851059,31.95906448,31.54257393,46.01102829,51.98275757,57.83575439,51.13161087,9.542080879,24.15631294,9.303945541,25.21731758,71.1683197,13.63598251,16.02886009,14.86692524,21.50702858,9.198554039,16.40325546,11.73053265,12.41190624,36.02809906
2011-09-08,20.79643059,31.8291111,31.49053383,45.4698143,51.18691635,57.54243088,50.27698898,9.351899147,23.7764492,9.078395844,24.85153961,70.39227295,13.5818634,15.88180733,14.48730469,20.8856926,9.006361961,16.26634789,11.50195789,12.34735107,35.7513504
2011-09-09,21.04618263,30.82945251,30.55351448,43.59638977,50.00284195,56.17636108,48.53139114,9.001404762,23.15484047,8.777661324,24.15401459,68.79659271,13.29773808,15.56564236,13.99923515,20.3616848,8.742094994,15.83851147,11.20023727,12.27418804,34.63175583
2011-09-12,21.05578804,31.11935234,30.78777504,44.07099533,50.75986481,55.96681976,48.89506149,9.004546165,23.25844193,8.796456337,24.17102623,68.60480499,13.46686077,15.56564236,14.23940372,20.54883385,8.830184937,15.88985538,11.21852207,12.53671455,34.74498367
2011-09-13,20.98854637,31.43924522,31.18794823,44.43733597,51.54601669,56.31882095,49.83149719,9.144429207,23.57788849,8.777661324,24.63887215,71.02007294,13.65176964,15.77151394,14.40209103,20.85576057,8.886236191,16.04387474,11.43795586,12.75189972,34.82674408
2011-09-14,20.93091393,32.02904129,31.49703598,44.9369278,52.90478897,57.04795074,50.14970398,9.317318916,23.97502136,9.031404495,25.10673523,72.39776611,13.88629246,15.9773922,14.65775204,21.20010757,8.985003471,16.15511703,11.68481922,13.04885674,35.05317307
2011-09-15,20.8060379,32.2989502,31.83539963,45.74458313,53.83652115,57.39993286,50.90431976,9.428916931,24.41963768,9.172374725,25.58734894,73.38305664,14.10502529,16.08033371,15.00637531,21.96367264,9.206562996,16.28346825,11.90425396,13.23821926,35.63184357
2011-09-16,20.88288307,32.75879288,31.86142921,45.31161499,54.07915878,57.63459396,51.10433197,9.45878315,24.79951286,9.115986824,25.65964317,73.44409943,14.22453976,16.12444878,14.95344067,21.9156208,9.245944023,16.35723495,12.00128746,13.31138229,35.97778702
2011-09-19,20.99815369,32.34893417,31.76707458,44.2874794,53.69092941,57.35804749,50.42244339,9.328326225,24.73044586,9.078395844,25.41296768,72.15361023,14.21552277,15.98474216,14.53309822,21.13479805,9.034287453,16.27145576,11.95551777,13.2166996,35.19155121
2011-09-20,20.99815369,31.75913429,32.03385925,43.59638977,52.65244293,57.80220413,49.86786652,9.336185455,24.46712112,9.050204277,25.17903519,71.22060394,14.14787197,15.93327808,14.49416924,20.95460701,9.002140045,16.12564278,11.75411987,13.1134119,35.1726799
2011-09-21,21.16145134,31.10935783,31.47099686,41.21508789,52.17687225,56.80491257,48.26772308,9.042263031,23.54765892,8.749466896,24.15827179,67.42766571,13.94492149,15.44799805,13.67683029,20.09118652,8.535955429,15.72249794,11.3421793,12.8724041,33.31719208
2011-09-22,21.38238335,30.05971527,30.62184334,38.42578888,50.20665741,55.1790123,47.10399246,8.764065742,22.8699398,8.345358849,23.29486084,65.38729095,13.51421642,15.02153969,13.30319118,19.44551849,8.270715714,15.36224079,10.92107868,12.53241062,32.50580215
2011-09-23,21.3247509,30.56954193,30.83983612,37.61236954,51.03162384,55.5172348,47.52696228,8.871660233,23.22021294,8.497196198,23.49223137,66.45869446,13.65900326,15.12240696,13.52893543,19.68576813,8.265354156,15.35366344,11.04008865,12.79063416,32.74524307
2011-09-26,21.30553818,30.99939537,30.98949051,39.18753815,52.02158356,56.1061554,48.5184288,9.052556038,23.89997864,8.742391586,24.07751274,67.99421692,13.84874535,15.33006859,14.2372942,20.24886322,8.538633347,15.69676399,11.3055582,12.82506275,33.20249939
2011-09-27,21.18066025,31.47922897,31.45148087,39.59590912,53.195961,56.88015747,49.22790527,9.277485847,24.44551277,8.817843437,24.53462601,69.07352448,14.02267456,15.50806808,14.2372942,20.65428925,8.69134903,15.86831474,11.48864555,13.09189224,33.53274536
2011-09-28,21.25750732,30.63951683,30.59581947,37.5790329,51.97305679,55.84535217,47.59062958,9.033679008,23.85667801,8.56320858,23.89808655,67.08164978,13.79453564,15.30040836,13.73910809,19.79838371,8.442180634,15.5337944,11.09501266,12.74329185,32.68171692
2011-09-29,21.20948029,30.26964378,30.61859322,37.59568787,52.07011795,56.36696243,47.59973907,9.069852829,24.08182716,8.770689964,24.22703171,68.44172668,13.74032307,15.38198948,14.20615959,20.35396767,8.771725655,15.62814426,11.0217762,12.64430618,33.189785
2011-09-30,21.43041229,29.31996918,30.37133217,36.12887192,50.63370514,55.82852554,46.86294556,8.877951622,23.59689331,8.440607071,23.4708786,66.01994324,13.35858727,15.12240696,13.65348148,19.34790802,8.557390213,15.37939835,10.75630188,12.23975754,32.30701447
2011-10-03,21.62252617,28.17036247,28.99510956,34.34532547,48.77023697,54.02814102,44.55254745,8.502007484,22.75260925,7.969063282,22.66345024,63.5279541,13.02880001,14.55874825,13.02295876,18.37188148,8.144790649,14.83043861,10.29858589,11.91267586,30.78279305
2011-10-04,21.53607559,29.20000839,29.64580345,35.81216049,50.44929123,55.01243591,45.18016052,8.769412994,23.29815102,8.327438354,23.40252304,66.35340118,13.32921982,14.82574463,13.59899044,19.49807167,8.428786278,15.16495991,10.60983276,11.69318676,31.99582863
2011-10-05,21.46883392,30.08970642,30.52098846,37.42066574,51.57513046,55.71073532,45.72592926,8.948736191,23.67483521,8.676379204,23.93226242,68.12584686,13.65674973,14.95924282,13.75467396,19.87346077,8.704745293,15.18212128,10.95769691,12.05900288,31.72274017
2011-10-06,21.3343544,30.8194561,31.23350143,38.94581985,52.94360733,56.64458847,47.00847626,9.065137863,24.11213493,8.855568886,24.45345688,69.52098083,13.89392376,15.13724422,14.36962414,20.38400078,8.929801941,15.5423708,11.22317028,12.2139349,32.59281158
2011-10-07,21.39198875,30.4795723,30.61208344,38.37911224,52.40009689,56.3332901,46.69923019,8.898402214,24.09914589,8.695242882,24.27829933,68.57335663,13.82164097,14.87766266,13.77802849,19.65573311,8.613649368,15.42228794,11.10416508,12.30861759,31.68462753
2011-10-10,21.05578804,31.53920937,31.35388374,40.37932968,54.16652679,57.86446762,48.20008087,9.131203651,24.76592255,9.044185638,25.17543221,71.15305328,14.27114391,15.24107361,14.48639107,20.69933891,9.012850761,15.73107529,11.5618782,12.65721893,33.26600647
2011-10-11,21.03657722,31.84910393,31.30833054,40.90437317,54.62266159,57.88969803,48.26375198,9.157942772,24.89148331,9.063042641,25.26942062,71.67076874,14.36827278,15.18915272,14.59537125,20.60172844,9.007494926,15.76538754,11.67173195,12.66152191,32.60550308
2011-10-12,20.90209579,32.1090126,31.06432152,41.15441895,55.05941391,58.1084404,48.88227844,9.179964066,25.12095451,9.251662254,25.62828255,72.60967255,14.44732952,15.46356964,15.05463696,21.09725571,9.20307827,15.83400345,11.81820488,12.76911354,33.13898849
2011-10-13,20.89249039,32.42890549,31.55234337,41.23773575,55.60292053,58.31875992,48.71855164,9.164235115,24.90880013,9.157352448,25.45312881,72.12706757,14.61673927,15.56740284,14.61871815,20.80444336,9.063757896,15.86831474,11.84566212,13.04885674,32.92306137
2011-10-14,20.79643059,33.15865326,31.65320778,43.2296257,56.62200165,58.88243103,49.50989914,9.238162041,25.15126419,9.279955864,25.9187851,73.72401428,14.91264439,15.71573257,14.71992111,20.99965286,9.23790741,16.08275223,12.06536579,13.17366505,33.68516541
2011-10-17,20.93091393,32.40890884,31.00251198,41.22108459,55.40881729,57.82240677,48.52753067,8.977049828,24.45417786,8.940440178,25.23097801,71.76730347,14.6483593,15.53031826,14.14387894,20.51914406,8.921764374,15.73965263,11.73580933,12.91113663,32.95480728
2011-10-18,20.90209579,32.94872665,31.24000931,42.82958603,56.51523972,57.99065399,48.83680344,9.079296112,25.03435707,9.619463921,25.90597725,73.87322235,14.78163433,15.7379818,14.98457527,21.42009544,9.323643684,15.99698067,11.96466923,13.12632275,34.11701965
2011-10-19,20.92130661,32.15899658,30.94719696,41.62945938,55.50587082,57.30080032,48.71855164,9.173674583,24.75725746,9.525155067,25.52575493,72.89922333,14.48346996,15.58965111,14.55644703,20.92457771,9.283455849,15.78253555,11.77243137,13.01442623,33.7232666
2011-10-20,20.88288307,32.27895737,31.19120598,42.05449677,55.5349884,57.50270081,48.80039597,9.120196342,24.89148331,9.638326645,25.64536667,74.04868317,14.39989758,15.58965111,14.8133316,21.25492859,9.449568748,15.81684971,11.81820488,12.83797359,33.91379166
2011-10-21,20.6907692,32.908741,31.63367653,42.31287766,56.43759537,58.22619247,49.91923141,9.297941208,25.54093933,9.996696472,26.20929146,75.65441895,14.55349255,15.80473423,15.07020283,21.68287277,9.763032913,16.18567657,12.09283066,13.19087696,35.03154755
2011-10-24,20.64274025,33.96837616,32.17049789,44.02138138,57.98077011,59.12638855,51.49282837,9.537032127,25.95658302,10.28906155,26.73902702,76.93553162,14.88102055,15.87147713,15.40492058,22.35107803,9.985405922,16.36580849,12.40407467,13.60833931,35.90161896
2011-10-25,20.66195297,32.80877304,31.34412193,43.02961349,57.09757996,57.75510788,50.92889404,9.244457245,25.57124329,9.940114021,26.17937851,75.24201965,14.65965843,15.57481289,14.89116383,21.26993561,9.69873333,15.91978073,12.07452202,13.47492599,35.31733704
2011-10-26,20.66195297,32.59884644,31.83539963,44.16305923,57.01022339,59.00863647,52.1841507,9.170527458,25.62752724,10.17588615,26.44851685,75.58423615,14.72516441,15.7379818,15.17918396,21.65284157,9.878235817,16.0398674,12.1843729,13.53087139,35.57772827
2011-10-27,20.31614494,33.95838165,32.47634506,46.9550209,59.2230835,60.24533463,53.40302658,9.478833199,26.46749115,10.63799572,27.64897919,78.84838867,15.16789055,16.07173157,15.94982052,23.47727013,10.26940346,16.58024216,12.51393127,13.99136829,37.26707458
2011-10-28,20.32575226,34.34824753,32.60971832,47.13838577,59.58219147,60.35470963,53.35754395,9.538604736,26.3852272,10.43994904,27.63616753,78.63779449,15.21080399,16.01981354,15.87975216,23.379673,10.12204933,16.53735542,12.38576794,14.00428009,37.34326935
2011-10-31,20.71958733,33.47854614,31.95901489,44.99649811,58.25252151,59.16848373,52.58437347,9.318389893,25.93927383,10.10043621,26.88427925,76.8039093,14.93975163,15.69348431,15.38157177,22.28350449,9.859484673,16.34007645,12.17521858,13.65998363,36.92411041
2011-11-01,20.94051933,32.48888397,31.29532051,43.12128448,56.44729996,58.21781158,51.2472496,8.972330093,24.96941185,9.751496315,26.06830978,74.83841705,14.50605965,15.34490681,14.61871815,21.09725571,9.508506775,15.96266937,11.80904388,13.26834488,35.7365036
2011-11-02,20.89249039,33.05868912,31.34737968,44.44642639,57.29169083,58.73100662,51.84760284,9.027383804,25.37207985,10.00613022,26.55959702,75.69828796,14.67094994,15.5822401,15.10134315,21.78047752,9.749637604,16.15995598,11.90974617,13.25973701,36.42241287
2011-11-03,20.79643059,33.918396,31.73127937,46.32162857,59.0580864,60.43883133,52.08408737,9.216144562,26.18605995,10.20417404,27.22603226,77.27772522,15.04365921,15.84181499,15.44384193,22.32855225,9.878235817,16.40869713,12.01959515,13.62555408,36.92411041
2011-11-04,20.85406685,33.82842636,31.2302494,46.10493088,58.8639679,59.35353851,52.13865662,9.162659645,26.11245537,10.1475935,27.05517006,76.90921783,14.98267078,15.69348431,15.23367119,22.09580803,9.899671555,16.39154816,11.94636154,13.73744965,36.6256218
2011-11-07,20.83485603,33.93838882,31.32134628,46.31329346,58.9416275,59.791008,52.86634827,9.227157593,26.38089943,10.31734848,27.10642624,76.94429779,15.06624508,15.78990173,15.3971386,22.17839622,9.955936432,16.4944706,11.9280529,13.74605942,36.63197327
2011-11-08,20.73879814,34.57817078,31.28555298,47.2717247,59.65983582,60.06022644,53.75775909,9.371868134,26.63635445,10.67571831,27.42683029,77.86562347,15.24243069,15.89373016,15.76299763,22.50123596,10.08721638,16.70890617,12.10198498,13.83643436,37.10828781
2011-11-09,21.10381317,33.22863388,30.44290352,44.53809738,56.59288788,58.15889359,52.22964096,9.005364418,25.78772736,10.08157635,26.32036209,74.84718323,14.68902302,15.43390656,14.84446526,21.2098732,9.709448814,16.13421631,11.55272484,13.23391628,35.41260529
2011-11-10,21.04618263,33.14865875,30.42012787,45.4548645,56.85494995,58.75624847,52.98458862,9.090301514,25.88297462,10.31734848,26.61085892,75.97911835,14.71160984,15.55999184,14.99236298,21.36003685,9.792507172,16.09132576,11.71750641,13.35442162,35.40625381
2011-11-11,20.83485603,33.8584137,30.9146595,46.80500031,58.01959991,59.92562485,53.95786667,9.266482353,26.45017815,10.56254768,27.25595474,78.05869293,14.99395561,15.81214905,15.32708073,21.87056732,9.966651917,16.44300079,12.01959515,13.77618217,36.35889435
2011-11-14,20.97894096,33.73845673,30.85935211,46.25494385,57.93223953,59.48815918,53.74868011,9.173674583,26.28997803,10.41166019,27.02525139,77.63749695,14.92619801,15.62673855,14.93008995,21.44262314,9.851446152,16.35723495,11.90974617,13.64276791,35.68568802
2011-11-15,21.10381317,34.02835846,30.96346283,46.58833313,58.7281189,59.76578903,53.68500137,9.296363831,26.61469841,10.51539516,27.24740791,78.17273712,15.13400173,15.70831585,15.00792789,21.65284157,9.864843369,16.55451012,12.01043987,13.83213043,35.95244217
2011-11-16,21.17105675,33.35858536,30.5144825,46.59664536,57.7478447,58.92448807,52.11137772,9.110752106,26.13410759,10.57198429,26.83300972,76.4617157,14.90812683,15.41907215,14.82889175,21.05220604,9.67997551,16.3314991,11.76327324,13.74175358,35.60948563
2011-11-17,21.19987297,32.41890717,30.25094223,44.74645996,56.06878281,58.35242462,51.47466278,8.925141335,25.683815,10.40222073,26.34598541,75.39995575,14.57834148,15.24107361,14.61871815,20.69182777,9.511187553,16.06559944,11.66257858,13.25973701,34.95533752
2011-11-18,21.14224052,31.97905922,30.03946877,44.36309052,55.15646744,58.56273651,51.69296265,8.811886787,25.80504799,10.32678318,26.38871956,75.74221039,14.45636559,15.19657612,14.68099213,20.71435165,9.575489044,16.00555611,11.68088722,13.11771584,35.17762375
2011-11-21,21.18066025,31.2293148,31.47426414,43.19630051,54.06945419,58.99181366,50.87430573,8.649867058,25.28548241,10.15702057,25.84188271,74.03112793,14.15820122,15.01116276,14.26064587,20.29390717,9.414735794,15.78253555,11.48864555,12.80784798,34.28849792
2011-11-22,21.17105675,31.07936668,31.90371895,42.51289749,53.49682617,59.0675087,50.71968842,8.692338943,25.05600929,10.18531799,25.62828255,73.19755554,14.14013004,14.95182514,14.11274529,19.94103432,9.337039948,15.71391678,11.39710522,12.61417961,34.1297226
2011-11-23,21.41120148,30.36960793,31.41894341,40.82103729,52.07011795,58.27670288,49.79188538,8.541330338,24.35891914,9.808082581,25.02591705,71.43387604,13.79905224,14.56616211,13.66905212,19.46053314,9.082513809,15.36224079,11.05839443,12.25266838,33.10087967
2011-11-25,21.53607559,30.0097332,31.11312675,40.72935867,51.67219925,57.64571381,49.4553299,8.498864174,24.50180817,9.808082581,24.96609688,70.93371582,13.69514465,14.52908134,13.72353458,19.40797424,9.128061295,15.36224079,11.04008865,12.15798855,33.24694061
2011-11-28,21.44962311,31.34927559,32.18676758,42.50455856,53.87534332,59.71532059,51.05624008,8.786719322,25.25950813,10.07214642,25.76498222,73.5748291,14.16949654,14.87766266,14.08161354,20.21883202,9.387942314,15.67103195,11.22317028,12.52810574,33.99000931
2011-11-29,21.37277794,31.11935234,32.21281052,43.02961349,53.39005661,60.07707596,51.4655571,8.769412994,25.29413223,10.26076508,25.77780342,73.87322235,14.06558895,15.04082775,14.0271225,20.09118652,9.379901886,15.69676399,11.24147892,12.502285,33.9391861
2011-11-30,21.19026756,32.31894302,33.25065994,46.02160263,56.10761261,62.11299896,53.83963394,9.189403534,26.3852272,10.8171854,27.10642624,77.50589752,14.6325531,15.62673855,14.95344067,21.49518204,9.838047981,16.14278793,11.74496651,13.19948483,35.52056503
2011-12-01,21.18066025,32.40890884,33.3189888,45.91324615,55.99114227,62.02887726,53.67589951,9.231872559,26.3852272,10.84547901,27.03806877,76.93553162,14.70257664,15.52289486,14.83668041,21.19485855,9.77643013,16.12564278,11.77243137,13.25543308,35.22842026
2011-12-02,21.24790382,32.49887848,33.10426331,45.90490723,55.81644058,61.90268707,53.20291519,9.005364418,26.23367882,10.89262962,27.03380013,77.58485413,14.68450642,15.5525732,15.03127766,21.48766899,9.800541878,16.19426346,11.86397362,13.16936016,35.19667435
2011-12-05,21.24790382,33.22863388,33.15631866,46.89668655,57.56345749,62.05411911,53.4485054,9.173674583,26.37657356,11.14726257,27.32857513,78.82207489,14.8945694,15.69348431,15.34264755,21.89309502,9.955936432,16.25429344,11.99213219,13.36302757,35.49517059
2011-12-06,21.22869301,32.99870682,33.14330673,46.52998734,57.27227783,62.323349,53.36663818,9.153223991,26.4328537,11.25100136,27.38838768,78.16398621,14.87650108,15.73056793,15.19474888,21.9156208,10.00148106,16.2800312,12.04706097,13.38454437,35.43799973
2011-12-07,21.19987297,32.83876419,33.01966095,45.51322174,56.9034729,62.57570267,53.58493042,9.137495041,26.29430771,11.32644939,27.31147957,78.2166214,14.87875938,15.60448551,15.32708073,22.13334274,10.05774593,16.2628746,12.06536579,13.49213886,35.82540512
