Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2019-11-15,88.13592529296875,101.78501892089844,120.77777099609375,105.61077117919922,133.73028564453125,128.52752685546875,81.48957824707031
2019-11-18,88.1551742553711,101.98714447021484,120.91187286376953,105.79124450683594,134.07009887695312,128.76077270507812,81.52809143066406
2019-11-19,88.14556884765625,102.17169189453125,120.95014953613281,105.99073791503906,134.64883422851562,129.83363342285156,81.51844024658203
2019-11-20,88.1551742553711,102.56710815429688,121.1991958618164,106.38020324707031,135.53993225097656,131.1772003173828,81.55695343017578
2019-11-21,88.1551742553711,102.33863830566406,121.03636932373047,106.1142349243164,135.04383850097656,130.3561248779297,81.51844024658203
2019-11-22,88.16484832763672,102.37379455566406,121.00763702392578,106.09522247314453,135.0897674560547,130.5240936279297,81.50882720947266
2019-11-25,88.16484832763672,102.48802947998047,121.01721954345703,106.14271545410156,135.31024169921875,130.90658569335938,81.51844024658203
2019-11-26,88.17445373535156,102.70770263671875,121.15131378173828,106.34219360351562,135.72364807128906,131.67164611816406,81.55695343017578
2019-11-27,88.19373321533203,102.50556945800781,120.95975494384766,106.06674194335938,135.3194122314453,131.2891082763672,81.50882720947266
2019-11-29,88.19373321533203,102.26831817626953,120.96929168701172,105.98124694824219,135.12655639648438,131.00921630859375,81.53768157958984
2019-12-02,88.20046997070312,102.1223373413086,120.81778717041016,105.6007308959961,133.93861389160156,129.2624969482422,81.51264190673828
2019-12-03,88.1908187866211,102.75559997558594,121.40282440185547,106.54248046875,135.99053955078125,131.97283935546875,81.62825012207031
2019-12-04,88.20046997070312,102.68521881103516,121.13431549072266,106.13343811035156,135.08880615234375,130.65501403808594,81.58971405029297
2019-12-05,88.21975708007812,102.53571319580078,121.00003051757812,105.8861083984375,134.65631103515625,130.01950073242188,81.55119323730469
2019-12-06,88.21975708007812,102.4653549194336,120.78898620605469,105.5626449584961,134.08580017089844,129.2999267578125,81.52227783203125
2019-12-09,88.22941589355469,102.49174499511719,120.77941131591797,105.64827728271484,134.3342742919922,129.58029174804688,81.52227783203125
2019-12-10,88.22941589355469,102.4653549194336,120.66432189941406,105.52458953857422,134.24229431152344,129.58961486816406,81.48373413085938
2019-12-11,88.22941589355469,102.82596588134766,120.932861328125,105.96223449707031,135.052001953125,130.6083526611328,81.55119323730469
